11-04-2015;G17;Military;0.0;Passenger;0.0;Cargo;9.821428571428571;Other;0.0
11-04-2015;E6;Military;0.0;Passenger;21.5;Cargo;80.67857142857143;Other;150.75
11-04-2015;D9;Military;0.0;Passenger;0.0;Cargo;1.4285714285714286;Other;6.607142857142857
11-04-2015;D7;Military;0.0;Passenger;0.0;Cargo;8.25;Other;17.321428571428573
11-04-2015;D10;Military;0.0;Passenger;0.0;Cargo;0.14285714285714285;Other;0.7142857142857143
11-04-2015;I13;Military;0.0;Passenger;48.42857142857143;Cargo;131.42857142857142;Other;49.92857142857143
11-04-2015;H11;Military;0.0;Passenger;5.571428571428571;Cargo;34.42857142857143;Other;11.642857142857142
11-04-2015;E8;Military;0.0;Passenger;3.0714285714285716;Cargo;0.0;Other;1.8928571428571428
11-04-2015;F7;Military;0.0;Passenger;77.5;Cargo;154.21428571428572;Other;125.10714285714286
11-04-2015;E7;Military;0.0;Passenger;11.25;Cargo;0.17857142857142858;Other;37.035714285714285
11-04-2015;H8;Military;0.0;Passenger;65.75;Cargo;284.5;Other;89.60714285714286
11-04-2015;F10;Military;0.0;Passenger;17.214285714285715;Cargo;37.285714285714285;Other;9.071428571428571
11-04-2015;F11;Military;0.0;Passenger;7.785714285714286;Cargo;28.535714285714285;Other;8.785714285714286
11-04-2015;F15;Military;0.0;Passenger;0.0;Cargo;38.5;Other;14.25
11-04-2015;E10;Military;0.0;Passenger;2.642857142857143;Cargo;4.821428571428571;Other;6.464285714285714
11-04-2015;F6;Military;0.0;Passenger;61.464285714285715;Cargo;153.75;Other;68.89285714285714
11-04-2015;F16;Military;0.0;Passenger;0.0;Cargo;22.357142857142858;Other;65.60714285714286
11-04-2015;H9;Military;0.0;Passenger;39.32142857142857;Cargo;142.07142857142858;Other;57.142857142857146
11-04-2015;J14;Military;0.0;Passenger;23.178571428571427;Cargo;199.21428571428572;Other;201.64285714285714
11-04-2015;D3;Military;0.0;Passenger;4.964285714285714;Cargo;44.357142857142854;Other;53.107142857142854
11-04-2015;G11;Military;0.0;Passenger;7.107142857142857;Cargo;10.285714285714286;Other;16.75
11-04-2015;E9;Military;0.0;Passenger;3.0357142857142856;Cargo;0.35714285714285715;Other;0.5357142857142857
11-04-2015;D13;Military;0.0;Passenger;0.0;Cargo;0.0;Other;5.642857142857143
11-04-2015;I16;Military;0.0;Passenger;1.75;Cargo;105.75;Other;30.535714285714285
11-04-2015;G14;Military;0.0;Passenger;0.0;Cargo;0.0;Other;5.357142857142857
11-04-2015;F9;Military;0.0;Passenger;46.964285714285715;Cargo;43.892857142857146;Other;301.85714285714283
11-04-2015;D5;Military;0.0;Passenger;4.642857142857143;Cargo;24.964285714285715;Other;31.285714285714285
11-04-2015;D12;Military;0.0;Passenger;0.0;Cargo;2.607142857142857;Other;0.6428571428571429
11-04-2015;H13;Military;0.0;Passenger;1.1428571428571428;Cargo;21.0;Other;2.392857142857143
11-04-2015;E5;Military;0.0;Passenger;5.535714285714286;Cargo;24.964285714285715;Other;70.85714285714286
11-04-2015;F14;Military;0.0;Passenger;1.3214285714285714;Cargo;38.392857142857146;Other;32.214285714285715
11-04-2015;D8;Military;0.0;Passenger;0.0;Cargo;7.25;Other;7.892857142857143
